anime_id,name,genre,type,episodes
20371,Sekaiichi Hatsukoi Movie: Yokozawa Takafumi no Baai,"Comedy, Drama, Romance, Shounen Ai",Movie,1
15039,Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai. Movie,"Drama, Slice of Life, Supernatural",Movie,1
2164,Dennou Coil,"Adventure, Comedy, Drama, Mystery, Sci-Fi",TV,26
237,Eureka Seven,"Adventure, Drama, Mecha, Romance, Sci-Fi",TV,50
2449,Ghost in the Shell: Stand Alone Complex - The Laughing Man,"Action, Mecha, Mystery, Police, Psychological, Sci-Fi, Seinen",Special,1
10643,Gintama: Dai Hanseikai,"Action, Comedy, Parody, Samurai",Special,1
17739,Hidamari Sketch: Sae Hiro Sotsugyou-hen,"Comedy, School, Slice of Life",OVA,2
135,Hikaru no Go,"Comedy, Game, Shounen, Supernatural",TV,75
6045,Kimi ni Todoke,"Romance, School, Shoujo, Slice of Life",TV,25
16001,Kokoro Connect: Michi Random,"Comedy, Drama, Romance, School, Slice of Life, Supernatural",Special,4
6211,Tokyo Magnitude 8.0,Drama,TV,11
232,Cardcaptor Sakura,"Adventure, Comedy, Drama, Fantasy, Magic, Romance, School, Shoujo",TV,70
4789,ef: A Tale of Melodies.,"Drama, Mystery, Romance, Supernatural",TV,12
16918,Gin no Saji,"Comedy, School, Shounen, Slice of Life",TV,11
16,Hachimitsu to Clover,"Comedy, Drama, Josei, Romance",TV,24
1486,Kodomo no Omocha (TV),"Comedy, Drama, Romance, Shoujo",TV,102
24997,Love Live! The School Idol Movie,"Music, School, Slice of Life",Movie,1
32902,Mahoutsukai no Yome: Hoshi Matsu Hito,"Fantasy, Magic",OVA,3
8063,Sekaiichi Hatsukoi OVA,"Comedy, Drama, Romance, Shounen Ai",OVA,2
25879,Working!!!,"Comedy, Romance, Slice of Life",TV,13
889,Black Lagoon,"Action, Seinen",TV,12
21419,Detective Conan Movie 18: The Sniper from Another Dimension,"Action, Mystery, Police, Shounen",Movie,1
2952,Final Fantasy VII: Advent Children Complete,"Action, Fantasy, Super Power",OVA,1
934,Higurashi no Naku Koro ni,"Horror, Mystery, Psychological, Supernatural, Thriller",TV,26
12189,Hyouka,"Mystery, School, Slice of Life",TV,22
731,Interstella5555: The 5tory of The 5ecret 5tar 5ystem,"Adventure, Drama, Music, Sci-Fi",Music,1
1530,Kanon (2006),"Drama, Romance, Slice of Life, Supernatural",TV,24
9656,Kimi ni Todoke 2nd Season,"Romance, School, Shoujo, Slice of Life",TV,12
20507,Noragami,"Action, Adventure, Shounen, Supernatural",TV,12
31149,Persona 3 the Movie 4: Winter of Rebirth,"Action, Fantasy, Seinen, Supernatural",Movie,1
4918,xxxHOLiC Shunmuki,"Comedy, Drama, Mystery, Psychological, Supernatural",OVA,2
14075,Zetsuen no Tempest,"Action, Drama, Fantasy, Magic, Mystery, Psychological, Shounen",TV,24
4772,Aria The Origination: Sono Choppiri Himitsu no Basho ni...,"Comedy, Shounen, Slice of Life",Special,1
781,Detective Conan Movie 03: The Last Wizard of the Century,"Adventure, Comedy, Mystery, Police, Shounen",Movie,1
1363,Detective Conan Movie 04: Captured in Her Eyes,"Adventure, Comedy, Mystery, Police, Shounen",Movie,1
223,Dragon Ball,"Adventure, Comedy, Fantasy, Martial Arts, Shounen, Super Power",TV,153
2004,Hanada Shounen-shi,"Comedy, Drama, Slice of Life, Supernatural",TV,25
25649,Junjou Romantica 3,"Comedy, Drama, Romance, Shounen Ai",TV,12
153,Juuni Kokuki,"Action, Adventure, Fantasy, Magic, Supernatural",TV,45
5029,Major Movie: Yuujou no Winning Shot,"Action, Shounen, Sports",Movie,1
302,Mirai Shounen Conan,"Adventure, Drama, Sci-Fi",TV,26
8740,One Piece Film: Strong World Episode 0,"Action, Adventure, Comedy, Fantasy, Shounen, Super Power",OVA,1
5682,Phantom: Requiem for the Phantom,"Action, Drama, Seinen, Thriller",TV,26
21647,Tamako Love Story,"Comedy, Romance, Slice of Life",Movie,1
16049,Toaru Kagaku no Railgun S,"Action, Sci-Fi, Super Power",TV,24
1065,Touch,"Drama, Romance, School, Shounen, Slice of Life, Sports",TV,101
18179,Yowamushi Pedal,"Comedy, Drama, Shounen, Sports",TV,38
47,Akira,"Action, Adventure, Horror, Military, Sci-Fi, Supernatural",Movie,1
4901,Black Lagoon: Roberta&#039;s Blood Trail,"Action, Seinen",OVA,5
23199,Durarara!!x2 Shou,"Action, Mystery, Supernatural",TV,12
32122,Gintama: Jump Festa 2015 Special,"Action, Comedy, Historical, Parody, Samurai, Shounen",Special,1
30415,High☆Speed!: Free! Starting Days,"School, Slice of Life, Sports",Movie,1
851,Kyou kara Ore wa!!,"Comedy, Shounen",OVA,10
10049,Nurarihyon no Mago: Sennen Makyou,"Action, Demons, Shounen, Supernatural",TV,24
1943,Paprika,"Fantasy, Horror, Mystery, Psychological, Sci-Fi, Thriller",Movie,1
4053,Prince of Tennis: The National Tournament Finals,"Comedy, School, Shounen, Sports",OVA,7
846,School Rumble Ni Gakki,"Comedy, Romance, School, Shounen",TV,26
9926,Sekaiichi Hatsukoi,"Comedy, Drama, Romance, Shounen Ai",TV,12
31173,Akagami no Shirayuki-hime 2nd Season,"Drama, Fantasy, Romance, Shoujo",TV,12
4059,"Clannad: Mou Hitotsu no Sekai, Tomoyo-hen","Drama, Romance, School, Slice of Life",Special,1
589,Ginga Nagareboshi Gin,"Action, Adventure, Drama, Shounen",TV,21
15059,Initial D Fifth Stage,"Action, Cars, Drama, Seinen, Sports",TV,14
7791,K-On!!,"Comedy, Music, School, Slice of Life",TV,26
17265,Log Horizon,"Action, Adventure, Fantasy, Game, Magic, Shounen",TV,25
20815,Sekaiichi Hatsukoi: Valentine-hen,"Comedy, Romance, Shounen Ai",Movie,1
535,Slayers Next,"Adventure, Comedy, Demons, Fantasy, Magic",TV,26
2563,Aria The OVA: Arietta,"Fantasy, Sci-Fi, Shounen, Slice of Life",OVA,1
9963,Detective Conan Movie 15: Quarter of Silence,"Adventure, Comedy, Mystery, Police, Shounen",Movie,1
32551,Digimon Adventure tri. 3: Kokuhaku,"Action, Adventure, Comedy, Drama",Movie,1
2951,Gintama: Nanigoto mo Saiyo ga Kanjin nano de Tasho Senobisuru Kurai ga Choudoyoi,"Action, Comedy, Historical, Mecha, Parody, Samurai, Sci-Fi, Shounen",Special,1
2762,Igano Kabamaru,"Adventure, Comedy, Romance, Shounen",TV,24
14713,Kamisama Hajimemashita,"Comedy, Demons, Fantasy, Romance, Shoujo, Supernatural",TV,13
14807,Kara no Kyoukai: Mirai Fukuin,"Drama, Mystery, Seinen, Supernatural",Movie,1
81,Mobile Suit Gundam: The 08th MS Team,"Adventure, Drama, Mecha, Military, Romance, Sci-Fi",OVA,12
9204,Omae Umasou da na,"Action, Adventure, Fantasy, Kids",Movie,1
31098,Ushio to Tora (TV) 2nd Season,"Comedy, Demons, Shounen, Supernatural",TV,13
1023,Wolf&#039;s Rain OVA,"Adventure, Drama, Psychological, Sci-Fi, Supernatural",OVA,4
33253,Ajin 2nd Season,"Action, Horror, Mystery, Seinen, Supernatural",TV,13
24921,Aoki Hagane no Arpeggio: Ars Nova Cadenza,"Action, Sci-Fi, Seinen",Movie,1
1471,City Hunter 2,"Action, Comedy, Mystery, Shounen",TV,63
27831,Durarara!!x2 Ten,"Action, Mystery, Supernatural",TV,12
2924,ef: A Tale of Memories.,"Drama, Mystery, Romance",TV,12
4672,Ghost in the Shell 2.0,"Action, Mecha, Police, Psychological, Sci-Fi, Seinen",Movie,1
2448,Ghost in the Shell: Stand Alone Complex 2nd GIG - Individual Eleven,"Action, Mecha, Sci-Fi",Special,1
3907,Ginga Sengoku Gunyuuden Rai,"Adventure, Romance, Sci-Fi, Shounen, Space",TV,52
186,Initial D Second Stage,"Action, Cars, Drama, Seinen, Sports",TV,13
10080,Kami nomi zo Shiru Sekai II,"Comedy, Harem, Romance, Shounen, Supernatural",TV,12
30885,Noragami Aragoto OVA,"Action, Adventure, Shounen",OVA,2
21469,Stand By Me Doraemon,"Comedy, Kids, Sci-Fi, Shounen",Movie,1
9941,Tiger &amp; Bunny,"Action, Comedy, Mystery, Super Power",TV,25
14813,Yahari Ore no Seishun Love Comedy wa Machigatteiru.,"Comedy, Drama, Romance, School",TV,13
6421,Fullmetal Alchemist: Brotherhood Specials,"Adventure, Drama, Fantasy, Magic, Military, Shounen",Special,4
21855,Hanamonogatari,"Comedy, Mystery, Supernatural",TV,5
11739,Kimi to Boku. 2,"Comedy, Drama, Romance, School, Shounen, Slice of Life",TV,13
2159,Ookiku Furikabutte,"Comedy, Sports",TV,25
28297,Ore Monogatari!!,"Comedy, Romance, Shoujo",TV,24
29831,Tamayura: Sotsugyou Shashin Part 4 - Ashita,"Comedy, Drama, Slice of Life",Movie,1
2154,Tekkon Kinkreet,"Action, Adventure, Psychological, Supernatural",Movie,1
6505,There She Is!!,"Comedy, Romance",ONA,5
861,xxxHOLiC,"Comedy, Drama, Mystery, Psychological, Supernatural",TV,24
1689,Byousoku 5 Centimeter,"Drama, Romance, Slice of Life",Movie,3
34103,Danganronpa 3: The End of Kibougamine Gakuen - Kibou-hen,"Action, Horror, Mystery, Psychological",Special,1
3665,Ginga Eiyuu Densetsu Gaiden: Rasen Meikyuu,"Drama, Military, Sci-Fi, Space",OVA,28
9996,Hyouge Mono,"Historical, Samurai, Seinen",TV,39
7711,Karigurashi no Arrietty,Fantasy,Movie,1
77,Mahou Shoujo Lyrical Nanoha A&#039;s,"Action, Comedy, Drama, Magic, Super Power",TV,13
401,Rurouni Kenshin: Meiji Kenkaku Romantan - Seisou-hen,"Drama, Historical, Romance, Samurai, Shounen",OVA,2
32093,Tanaka-kun wa Itsumo Kedaruge,"Comedy, School, Slice of Life",TV,12
12113,Berserk: Ougon Jidai-hen II - Doldrey Kouryaku,"Action, Adventure, Demons, Drama, Fantasy, Horror, Military, Seinen, Supernatural",Movie,1
7338,Darker than Black: Kuro no Keiyakusha Gaiden,"Action, Mystery, Sci-Fi, Super Power",Special,4
32613,Elsword: El Lady,"Action, Fantasy",ONA,12
3014,Ginga Eiyuu Densetsu: Waga Yuku wa Hoshi no Taikai,"Action, Historical, Military, Sci-Fi, Space",Movie,1
645,Hikaru no Go: Journey to the North Star Cup,"Game, Shounen",Special,1
11135,Hybrid Child,"Drama, Historical, Romance, Sci-Fi, Shounen Ai",OVA,4
13767,Junjou Romantica OVA,"Comedy, Drama, Romance, Shounen Ai",OVA,2
5678,Kobato.,"Comedy, Drama, Fantasy",TV,24
6774,Kuuchuu Buranko,"Comedy, Drama, Psychological, Seinen",TV,11
1089,Macross: Do You Remember Love?,"Action, Mecha, Military, Music, Romance, Sci-Fi, Space",Movie,1
25161,One Piece 3D2Y: Ace no shi wo Koete! Luffy Nakama Tono Chikai,"Adventure, Comedy, Fantasy, Shounen",Special,1
995,Prince of Tennis: The National Tournament,"Action, Comedy, Shounen, Sports",OVA,13
2752,Prince of Tennis: The National Tournament Semifinals,"Action, Comedy, Sports",OVA,6
15,Eyeshield 21,"Action, Comedy, Shounen, Sports",TV,145
122,Full Moon wo Sagashite,"Comedy, Drama, Music, Romance, Shoujo, Supernatural",TV,52
29095,Grisaia no Rakuen,"Drama, Harem, Psychological, Romance",TV,10
1594,Jigoku Shoujo Futakomori,"Horror, Mystery, Psychological, Supernatural",TV,26
3092,Junjou Romantica,"Comedy, Drama, Romance, Shounen Ai",TV,12
10721,Mawaru Penguindrum,"Comedy, Drama, Mystery, Psychological",TV,24
16395,SKET Dance OVA,"Comedy, School, Shounen",OVA,1
3588,Soul Eater,"Action, Adventure, Comedy, Fantasy, Shounen, Supernatural",TV,51
4106,Trigun: Badlands Rumble,"Action, Comedy, Sci-Fi",Movie,1
387,Haibane Renmei,"Drama, Fantasy, Mystery, Psychological, Slice of Life",TV,13
16916,Kuroko no Basket: Tip Off,"Comedy, School, Shounen, Sports",Special,1
1088,Macross,"Action, Mecha, Military, Music, Romance, Sci-Fi, Space",TV,36
10620,Mirai Nikki (TV),"Action, Mystery, Psychological, Shounen, Supernatural, Thriller",TV,26
2143,Saiyuuki Reload: Burial,"Action, Adventure, Drama, Fantasy, Shoujo",OVA,3
6582,Tentai Senshi Sunred 2nd Season,"Comedy, Parody, Seinen, Super Power",TV,26
2158,Terra e... (TV),"Action, Drama, Military, Sci-Fi, Space",TV,24
22319,Tokyo Ghoul,"Action, Drama, Horror, Mystery, Psychological, Seinen, Supernatural",TV,12
11113,Usagi Drop Specials,"Josei, Slice of Life",Special,4
6586,Yume-iro Pâtissière,"Kids, School, Shoujo",TV,50
66,Azumanga Daioh,"Comedy, School, Slice of Life",TV,26
8142,Colorful (Movie),"Drama, Slice of Life, Supernatural",Movie,1
6438,Detective Conan OVA 09: The Stranger in 10 Years...,"Adventure, Comedy, Mystery, Police, Shounen",OVA,1
33032,Drifters: Special Edition,"Action, Adventure, Comedy, Fantasy, Historical, Samurai, Seinen",OVA,1
227,FLCL,"Action, Comedy, Dementia, Mecha, Parody, Sci-Fi",OVA,6
73,Full Metal Panic! The Second Raid,"Action, Mecha, Military",TV,13
4898,Kuroshitsuji,"Action, Comedy, Demons, Fantasy, Historical, Shounen, Supernatural",TV,24
19111,Love Live! School Idol Project 2nd Season,"Music, School, Slice of Life",TV,13
7222,Macross F Movie 2: Sayonara no Tsubasa,"Action, Mecha, Military, Music, Romance, Sci-Fi, Space",Movie,1
22097,Magi: Sinbad no Bouken,"Action, Adventure, Fantasy, Magic, Shounen",OVA,5
15689,Nekomonogatari: Kuro,"Comedy, Romance, Supernatural",TV,4
957,Saiunkoku Monogatari,"Adventure, Comedy, Drama, Fantasy, Historical, Romance",TV,39
24,School Rumble,"Comedy, Romance, School, Shounen",TV,26
849,Suzumiya Haruhi no Yuuutsu,"Comedy, Mystery, Parody, School, Sci-Fi, Slice of Life",TV,14
2623,Flanders no Inu (Movie),"Drama, Historical",Movie,1
29093,Grisaia no Meikyuu: Caprice no Mayu 0,Drama,Special,1
427,Kaleido Star,"Comedy, Drama, Fantasy, Shoujo",TV,51
4280,Kara no Kyoukai 4: Garan no Dou,"Action, Mystery, Supernatural, Thriller",Movie,1
18429,Lupin III vs. Detective Conan: The Movie,"Action, Comedy, Mystery, Shounen",Movie,1
17549,Non Non Biyori,"Comedy, School, Seinen, Slice of Life",TV,12
26123,Seitokai Yakuindomo* OVA,"Comedy, School, Shounen, Slice of Life",OVA,6
28,Yakitate!! Japan,"Comedy, Shounen",TV,69
9513,Beelzebub,"Action, Comedy, Demons, School, Shounen, Supernatural",TV,60
14353,Death Billiards,"Drama, Game, Mystery, Psychological, Thriller",Movie,1
8408,Durarara!! Specials,"Action, Comedy, Supernatural",Special,2
13331,Jormungand: Perfect Order,"Action, Adventure, Seinen",TV,12
4985,Mahou Shoujo Lyrical Nanoha: The Movie 1st,"Action, Comedy, Drama, Magic, Super Power",Movie,1
29803,Overlord,"Action, Adventure, Fantasy, Game, Magic, Supernatural",TV,13
22,Prince of Tennis,"Action, Comedy, School, Shounen, Sports",TV,178
2618,Takarajima,"Adventure, Drama, Historical, Mystery",TV,26
793,xxxHOLiC Movie: Manatsu no Yoru no Yume,"Comedy, Drama, Mystery, Psychological, Supernatural",Movie,1
30279,Yuru Yuri San☆Hai!,"Comedy, School, Shoujo Ai, Slice of Life",TV,12
28755,Boruto: Naruto the Movie,"Action, Comedy, Martial Arts, Shounen, Super Power",Movie,1
10029,Coquelicot-zaka kara,"Historical, Romance, School, Shoujo",Movie,1
2035,Eikoku Koi Monogatari Emma: Molders-hen,"Drama, Historical, Romance, Seinen, Slice of Life",TV,12
790,Ergo Proxy,"Mystery, Psychological, Sci-Fi",TV,23
9289,Hanasaku Iroha,"Comedy, Drama, Seinen, Slice of Life",TV,26
15809,Hataraku Maou-sama!,"Comedy, Demons, Fantasy, Romance, Shounen",TV,13
27989,Hibike! Euphonium,"Drama, Music, School",TV,13
5630,Higashi no Eden,"Action, Comedy, Drama, Mystery, Romance, Sci-Fi, Thriller",TV,11
2829,Ie Naki Ko Remi,"Adventure, Drama, Historical, Slice of Life",TV,23
30831,Kono Subarashii Sekai ni Shukufuku wo!,"Adventure, Comedy, Fantasy, Supernatural",TV,10
416,Kurenai no Buta,"Action, Adventure, Comedy, Drama, Historical, Military, Romance",Movie,1
85,Mobile Suit Zeta Gundam,"Drama, Mecha, Military, Sci-Fi, Space",TV,50
1254,Saint Seiya,"Adventure, Fantasy, Sci-Fi, Shounen",TV,114
2605,Sayonara Zetsubou Sensei,"Comedy, Parody, School",TV,12
4163,Seto no Hanayome OVA,"Comedy, Parody, Romance, School",OVA,2
3228,Zoku Sayonara Zetsubou Sensei,"Comedy, Parody, School",TV,13
1485,Akachan to Boku,"Comedy, Drama, Shoujo",TV,35
6351,"Clannad: After Story - Mou Hitotsu no Sekai, Kyou-hen","Drama, Romance, School",Special,1
13119,Hakuouki Movie 2: Shikon Soukyuu,"Action, Drama, Historical, Josei, Samurai, Supernatural",Movie,1
3782,Kara no Kyoukai 2: Satsujin Kousatsu (Zen),"Action, Mystery, Romance, Supernatural, Thriller",Movie,1
3572,Macross F,"Action, Mecha, Military, Music, Romance, Sci-Fi, Space",TV,25
8310,Magic Kaito,"Adventure, Comedy, Romance, Shounen",Special,12
114,Sakigake!! Cromartie Koukou,"Comedy, School, Shounen",TV,26
11813,Shijou Saikyou no Deshi Kenichi OVA,"Action, Comedy, Martial Arts, School, Shounen",OVA,11
658,Touhai Densetsu Akagi: Yami ni Maiorita Tensai,"Game, Psychological, Seinen, Thriller",TV,26
10012,Carnival Phantasm,"Comedy, Parody, Supernatural",OVA,12
32370,D.Gray-man Hallow,"Action, Demons, Shounen, Super Power",TV,13
22961,Date A Live: Encore OVA,"Romance, Slice of Life",OVA,1
22777,Dragon Ball Kai (2014),"Action, Adventure, Comedy, Fantasy, Martial Arts, Shounen, Super Power",TV,61
29787,Gochuumon wa Usagi Desu ka??,"Comedy, Slice of Life",TV,12
7062,Hidamari Sketch x ☆☆☆,"Comedy, School, Slice of Life",TV,12
11887,Kokoro Connect,"Comedy, Drama, Romance, School, Slice of Life, Supernatural",TV,13
9088,Saiyuuki Gaiden,"Action, Adventure, Drama, Fantasy, Shoujo",OVA,3
12815,Shirokuma Cafe,"Comedy, Josei, Slice of Life",TV,50
12017,Tiger &amp; Bunny Movie 2: The Rising,"Action, Comedy, Mystery, Super Power",Movie,1
6377,Zan Sayonara Zetsubou Sensei,"Comedy, Parody, School",TV,13
1470,City Hunter,"Action, Comedy, Mystery, Shounen",TV,51
780,Detective Conan Movie 02: The Fourteenth Target,"Adventure, Comedy, Mystery, Police, Shounen",Movie,1
27633,Gekkan Shoujo Nozaki-kun Specials,"Comedy, Romance, School",Special,6
2321,Giant Robo the Animation: Chikyuu ga Seishi Suru Hi,"Action, Mecha, Sci-Fi, Shounen, Super Power",OVA,7
17273,Hetalia: The Beautiful World Specials,"Comedy, Historical, Parody",Special,4
429,Kaleido Star: Legend of Phoenix - Layla Hamilton Monogatari,"Comedy, Drama, Shoujo",OVA,1
18661,Kamisama Hajimemashita OVA,"Comedy, Demons, Fantasy, Shoujo, Supernatural",OVA,2
14349,Little Witch Academia,"Adventure, Comedy, Fantasy, Magic, School",Movie,1
1729,Maria-sama ga Miteru 3rd,"Drama, School, Shoujo Ai, Slice of Life",OVA,5
31973,Mobile Suit Gundam Thunderbolt,"Action, Drama, Mecha, Military, Sci-Fi, Space",ONA,4
17949,The Everlasting Guilty Crown,Music,Music,1
996,Bishoujo Senshi Sailor Moon: Sailor Stars,"Adventure, Comedy, Drama, Fantasy, Magic, Romance, Shoujo",TV,34
9465,Break Blade 4: Sanka no Chi,"Action, Fantasy, Mecha, Military, Shounen",Movie,1
14175,Hanasaku Iroha: Home Sweet Home,"Comedy, Drama, Slice of Life",Movie,1
11239,Hidamari Sketch x Honeycomb,"Comedy, School, Slice of Life",TV,12
967,Hokuto no Ken,"Action, Drama, Martial Arts, Sci-Fi, Shounen",TV,109
1695,Les Misérables: Shoujo Cosette,"Drama, Historical, Shoujo, Slice of Life",TV,52
339,Serial Experiments Lain,"Dementia, Drama, Mystery, Psychological, Sci-Fi, Supernatural",TV,13
7724,Shiki,"Mystery, Supernatural, Thriller, Vampire",TV,22
2753,Ushiro no Shoumen Daare,"Drama, Historical",Movie,1
8516,Baka to Test to Shoukanjuu Ni!,"Comedy, Romance, School, Super Power",TV,13
779,Detective Conan Movie 01: The Timed Skyscraper,"Adventure, Comedy, Mystery, Police, Shounen",Movie,1
1366,Detective Conan Movie 07: Crossroad in the Ancient Capital,"Adventure, Comedy, Mystery, Police, Shounen",Movie,1
19319,Gundam Build Fighters,"Action, Mecha, Sci-Fi",TV,25
15195,Hetalia: The Beautiful World,"Comedy, Historical, Parody",ONA,20
187,Initial D Third Stage,"Action, Cars, Drama, Seinen, Sports",Movie,1
30311,Kuroko no Basket 3rd Season NG-shuu,"Comedy, Sports",Special,9
597,Neko no Ongaeshi,"Adventure, Drama, Fantasy",Movie,1
400,Seihou Bukyou Outlaw Star,"Action, Adventure, Comedy, Sci-Fi, Space",TV,24
18245,White Album 2,"Drama, Music, Romance, Slice of Life",TV,13
10521,Working&#039;!!,"Comedy, Slice of Life",TV,13
28907,"Gate: Jieitai Kanochi nite, Kaku Tatakaeri","Action, Adventure, Fantasy, Military",TV,12
31637,"Gate: Jieitai Kanochi nite, Kaku Tatakaeri 2nd Season","Action, Adventure, Fantasy, Military",TV,12
1571,Ghost Hunt,"Comedy, Horror, Mystery, Shoujo, Supernatural",TV,25
267,Gungrave,"Action, Drama, Sci-Fi, Seinen, Super Power",TV,26
253,Jungle wa Itsumo Hare nochi Guu,"Comedy, School, Slice of Life",TV,26
22673,Kuroko no Basket 2nd Season NG-shuu,"Comedy, Sports",Special,9
4080,Kyou kara Maou! 3rd Series,"Adventure, Comedy, Fantasy, Romance, Shoujo",TV,39
27947,Lupin III (2015),"Action, Adventure, Comedy, Shounen",TV,24
12917,Madang-Eul Naon Amtalg,"Adventure, Drama, Fantasy, Kids",Movie,1
3750,Maria-sama ga Miteru 4th,"School, Shoujo, Shoujo Ai, Slice of Life",TV,13
569,Musekinin Kanchou Tylor,"Comedy, Military, Parody, Sci-Fi, Space",TV,26
6007,Ookami to Koushinryou II: Ookami to Kohakuiro no Yuuutsu,"Fantasy, Historical, Romance",OVA,1
1253,Saint Seiya: Meiou Hades Meikai-hen,"Action, Adventure, Demons, Fantasy, Sci-Fi, Shounen, Super Power",OVA,12
15771,Saint☆Oniisan (Movie),"Comedy, Seinen, Slice of Life",Movie,1
397,Seikai no Senki II,"Action, Military, Romance, Sci-Fi, Space",TV,10
949,Top wo Nerae! Gunbuster,"Action, Comedy, Drama, Mecha, Military, Sci-Fi, Shounen, Space",OVA,6
11001,Toshokan Sensou: Kakumei no Tsubasa,"Action, Comedy, Military, Romance",Movie,1
17909,Uchouten Kazoku,"Comedy, Drama, Fantasy, Slice of Life",TV,13
21185,Baby Steps,"Romance, School, Shounen, Sports",TV,25
9724,Break Blade 5: Shisen no Hate,"Action, Mecha, Military, Shounen",Movie,1
6768,Code Geass: Hangyaku no Lelouch R2 Special Edition Zero Requiem,"Action, Mecha, Military, Super Power",OVA,1
4872,Goku Sayonara Zetsubou Sensei,"Comedy, Parody, School",OVA,3
12413,Jormungand,"Action, Adventure, Seinen",TV,12
2076,Kindaichi Shounen no Jikenbo (TV),"Mystery, Shounen",TV,148
